Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1163834,-,-,-,42.45,-76.46,-5,286,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Precipitable Water,Surface Albedo,Wind Speed,DNI,DHI,Temperature,GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,11,30,0.318,0.866,0.5,499,133,-7,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,12,30,0.313,0.866,0.6,900,86,-7,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,13,30,0.303,0.866,0.7,873,82,-7,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,14,30,0.293,0.866,0.8,804,71,-7,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,15,30,0.284,0.866,0.7,651,52,-8,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,16,30,0.281,0.866,0.5,0,28,-9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,17,30,0.281,0.866,0.5,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,18,30,0.279,0.866,0.6,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,19,30,0.267,0.866,0.7,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,20,30,0.243,0.866,0.8,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,21,30,0.218,0.866,0.8,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,22,30,0.201,0.866,0.8,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,23,30,0.193,0.866,0.8,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,0,30,0.194,0.866,0.8,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,1,30,0.199,0.866,0.9,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,2,30,0.201,0.866,0.9,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,3,30,0.198,0.866,0.9,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,4,30,0.195,0.866,0.9,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,5,30,0.202,0.866,0.9,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,6,30,0.219,0.866,1,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,7,30,0.237,0.866,1.1,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,8,30,0.247,0.866,1.2,205,60,-11,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,9,30,0.246,0.866,1.4,454,101,-9,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,10,30,0.24,0.866,1.7,762,60,-9,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,11,30,0.231,0.866,1.9,678,108,-9,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,12,30,0.224,0.866,2,248,180,-9,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,13,30,0.22,0.866,1.9,796,61,-9,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,14,30,0.219,0.866,1.8,661,76,-9,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,15,30,0.221,0.866,1.5,578,64,-10,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,16,30,0.221,0.866,1.2,171,21,-10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,17,30,0.221,0.866,1.1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,18,30,0.223,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,19,30,0.224,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,20,30,0.225,0.866,0.9,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,21,30,0.225,0.866,0.9,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,22,30,0.226,0.866,0.9,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,23,30,0.229,0.866,0.9,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,0,30,0.236,0.866,0.8,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,1,30,0.245,0.866,0.8,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,2,30,0.256,0.866,0.7,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,3,30,0.265,0.866,0.6,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,4,30,0.276,0.866,0.6,0,0,-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,5,30,0.29,0.866,0.6,0,0,-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,6,30,0.305,0.866,0.7,0,0,-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,7,30,0.323,0.866,0.7,0,0,-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,8,30,0.34,0.866,0.8,146,52,-11,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,9,30,0.355,0.866,1,243,107,-10,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,10,30,0.364,0.866,1.2,436,121,-9,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,11,30,0.369,0.866,1.4,314,167,-8,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,12,30,0.383,0.866,1.5,383,161,-7,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,13,30,0.406,0.866,1.5,322,160,-7,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,14,30,0.405,0.866,1.4,305,123,-7,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,15,30,0.361,0.866,1.3,613,58,-7,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,16,30,0.325,0.866,1.3,249,20,-7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,17,30,0.33,0.866,1.2,0,0,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,18,30,0.347,0.866,1.1,0,0,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,19,30,0.356,0.866,1.1,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,20,30,0.359,0.866,1.1,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,21,30,0.362,0.866,1.1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,22,30,0.373,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,23,30,0.4,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,0,30,0.45,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,1,30,0.521,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,2,30,0.6,0.866,1,0,0,-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,3,30,0.684,0.866,1,0,0,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,4,30,0.778,0.866,1,0,0,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,5,30,0.877,0.866,1.1,0,0,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,6,30,0.948,0.866,1.1,0,0,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,7,30,0.994,0.866,1.2,0,0,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,8,30,1.062,0.866,1.4,0,27,-7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,9,30,1.179,0.866,1.6,0,65,-6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,10,30,1.312,0.866,1.9,0,96,-5,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,11,30,1.427,0.866,2,0,139,-5,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,12,30,1.522,0.866,2.1,5,151,-4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,13,30,1.615,0.866,2.2,3,137,-4,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,14,30,1.694,0.866,2.3,0,104,-4,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,15,30,1.722,0.866,2.4,0,57,-4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,16,30,1.733,0.866,2.5,0,10,-4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,17,30,1.774,0.866,2.6,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,18,30,1.81,0.866,2.7,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,19,30,1.844,0.866,2.7,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,20,30,1.895,0.866,2.7,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,21,30,1.912,0.866,2.7,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,22,30,1.876,0.866,2.7,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,23,30,1.822,0.866,2.7,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,0,30,1.729,0.866,2.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,1,30,1.425,0.866,2.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,2,30,1.002,0.866,2.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,3,30,0.717,0.866,2.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,4,30,0.557,0.866,1.9,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,5,30,0.477,0.866,1.8,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,6,30,0.433,0.866,1.7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,7,30,0.382,0.866,1.5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,8,30,0.338,0.866,1.2,599,36,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,9,30,0.352,0.866,1.1,807,55,3,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,10,30,0.429,0.866,0.9,835,54,4,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,11,30,0.526,0.866,0.9,666,97,5,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,12,30,0.614,0.866,1.1,694,94,5,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,13,30,0.702,0.866,1.2,606,103,4,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,14,30,0.798,0.866,1.1,533,92,3,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,15,30,0.876,0.866,1.1,390,67,2,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,16,30,0.882,0.866,1.2,0,28,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,17,30,0.814,0.866,1.4,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,18,30,0.802,0.866,1.6,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,19,30,1.048,0.866,1.7,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,20,30,1.557,0.866,1.8,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,21,30,2.037,0.866,1.8,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,22,30,2.299,0.866,1.8,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,23,30,2.413,0.866,1.9,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,0,30,2.373,0.866,2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,1,30,2.339,0.866,2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,2,30,2.471,0.866,1.9,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,3,30,2.501,0.866,2.1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,4,30,2.439,0.866,2.2,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,5,30,2.453,0.866,2.1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,6,30,2.519,0.866,2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,7,30,2.573,0.866,1.9,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,8,30,2.663,0.866,1.7,0,20,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,9,30,2.79,0.866,1.5,0,51,7,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,10,30,2.842,0.866,1.4,0,74,8,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,11,30,2.866,0.866,1.4,0,57,8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,12,30,2.85,0.866,1.4,11,159,8,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,13,30,2.779,0.866,1.4,0,70,9,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,14,30,2.786,0.866,1.3,0,53,9,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,15,30,2.722,0.866,1.1,0,29,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,16,30,2.287,0.866,0.7,0,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,17,30,1.77,0.866,0.5,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,18,30,1.476,0.866,0.5,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,19,30,1.301,0.142,0.6,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,20,30,1.159,0.142,0.7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,21,30,1.046,0.142,0.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,22,30,0.962,0.142,0.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,12,23,30,0.898,0.142,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,0,30,0.829,0.142,1.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,1,30,0.751,0.142,1.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,2,30,0.677,0.142,1.2,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,3,30,0.617,0.142,1.3,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,4,30,0.57,0.142,1.3,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,5,30,0.533,0.142,1.4,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,6,30,0.5,0.142,1.5,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,7,30,0.457,0.142,1.6,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,8,30,0.42,0.142,1.8,0,40,-2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,9,30,0.415,0.142,1.9,0,94,-1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,10,30,0.436,0.142,2,6,133,-1,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,11,30,0.468,0.142,2,317,171,-1,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,12,30,0.505,0.142,2,535,142,-1,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,13,30,0.532,0.142,1.9,518,131,-1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,14,30,0.542,0.142,1.8,559,95,-1,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,15,30,0.535,0.142,1.6,429,69,-2,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,16,30,0.517,0.142,1.5,146,24,-3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,17,30,0.496,0.142,1.5,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,18,30,0.479,0.142,1.5,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,19,30,0.468,0.142,1.4,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,20,30,0.459,0.142,1.2,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,21,30,0.45,0.142,1.1,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,22,30,0.444,0.142,1,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,13,23,30,0.444,0.142,0.9,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,0,30,0.453,0.142,0.8,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,1,30,0.469,0.142,0.7,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,2,30,0.491,0.142,0.5,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,3,30,0.52,0.142,0.3,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,4,30,0.554,0.142,0.2,0,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,5,30,0.589,0.142,0.2,0,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,6,30,0.622,0.142,0.3,0,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,7,30,0.659,0.142,0.5,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,8,30,0.699,0.142,0.6,91,52,-4,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,9,30,0.754,0.142,0.7,135,112,-3,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,10,30,0.82,0.142,0.8,18,140,-1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,11,30,0.884,0.142,0.8,0,81,-1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,12,30,0.949,0.142,0.8,0,88,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,13,30,1.01,0.142,0.7,0,90,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,14,30,1.056,0.142,0.6,0,48,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,15,30,1.062,0.142,0.5,0,28,-1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,16,30,1.02,0.142,0.5,0,6,-1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,17,30,0.943,0.142,0.6,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,18,30,0.833,0.142,0.7,0,0,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,19,30,0.705,0.142,0.6,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,20,30,0.589,0.142,0.5,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,21,30,0.501,0.142,0.5,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,22,30,0.442,0.142,0.6,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,14,23,30,0.4,0.142,0.7,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,0,30,0.375,0.142,0.7,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,1,30,0.367,0.142,0.7,0,0,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,2,30,0.374,0.142,0.6,0,0,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,3,30,0.388,0.142,0.6,0,0,-7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,4,30,0.403,0.142,0.6,0,0,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,5,30,0.419,0.142,0.6,0,0,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,6,30,0.429,0.142,0.6,0,0,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,7,30,0.435,0.142,0.7,0,0,-7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,8,30,0.438,0.142,0.8,0,13,-5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,9,30,0.439,0.142,1,0,31,-3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,10,30,0.436,0.142,1.1,0,42,-1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,11,30,0.43,0.142,1.1,0,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,12,30,0.419,0.142,1,0,119,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,13,30,0.407,0.142,1,0,108,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,14,30,0.397,0.142,0.9,0,61,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,15,30,0.392,0.142,0.6,0,36,-1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,16,30,0.389,0.142,0.4,0,8,-2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,17,30,0.386,0.142,0.3,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,18,30,0.383,0.142,0.4,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,19,30,0.384,0.142,0.6,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,20,30,0.395,0.142,0.6,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,15,21,30,0.419,0.142,0.4,0,0,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
